run_accession	study_accession	study_title	experiment_accession	experiment_title	experiment_desc	organism_taxid	organism_name	library_name	library_strategy	library_source	library_selection	library_layout	sample_accession	sample_title	biosample	bioproject	instrument	instrument_model	instrument_model_desc	total_spots	total_size	run_total_spots	run_total_bases	run_alias	public_filename	public_size	public_date	public_md5	public_version	public_semantic_name	public_supertype	public_sratoolkit	aws_url	aws_free_egress	aws_access_type	public_url	ncbi_url	ncbi_free_egress	ncbi_access_type	gcp_url	gcp_free_egress	gcp_access_type	experiment_alias	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	altitude	temp	tree_height	plantation	replicate	biosamplemodel	ena_fastq_http	ena_fastq_http_1	ena_fastq_http_2	ena_fastq_ftp	ena_fastq_ftp_1	ena_fastq_ftp_2
SRR10614159	SRP235361	Theobroma cacao leaf metagenome	SRX7293247	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree59	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree59	1297858	leaf metagenome	Fun_T59	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786611	-	SAMN13519363	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	68662	24739551	68662	34947746	Fun_T59_R1.fastq.gz	SRR10614159.sralite	9037490	2020-06-19 19:48:41	0054a1978b5862c24cae160fae9af03c	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614159/SRR10614159.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614159.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614159.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614159/SRR10614159.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1521 N 11.3829 E	659m	24.07	9.6m	Nkolobang	Obala_rep11	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/059/SRR10614159/SRR10614159_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/059/SRR10614159/SRR10614159_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/059/SRR10614159/SRR10614159_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/059/SRR10614159/SRR10614159_2.fastq.gz
SRR10614160	SRP235361	Theobroma cacao leaf metagenome	SRX7293246	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree58	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree58	1297858	leaf metagenome	Fun_T58	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786610	-	SAMN13519362	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	31595	13011213	31595	18176231	Fun_T58_R1.fastq.gz	SRR10614160.sralite	4711943	2020-06-19 19:48:46	340bbc9906140a8ee98ff7083b7c745c	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614160/SRR10614160.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614160.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614160.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614160/SRR10614160.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1521 N 11.3829 E	659m	24.07	11.8m	Nkolobang	Obala_rep10	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/060/SRR10614160/SRR10614160_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/060/SRR10614160/SRR10614160_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/060/SRR10614160/SRR10614160_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/060/SRR10614160/SRR10614160_2.fastq.gz
SRR10614161	SRP235361	Theobroma cacao leaf metagenome	SRX7293245	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree57	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree57	1297858	leaf metagenome	Fun_T57	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786609	-	SAMN13519361	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	48845	16822246	48845	25400214	Fun_T57_R1.fastq.gz	SRR10614161.sralite	6601035	2020-06-21 13:29:26	9734a5c4663506a3a1011895aea475af	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-5/SRR10614161/SRR10614161.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614161.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614161.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614161/SRR10614161.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1521 N 11.3829 E	659m	24.07	10.8m	Nkolobang	Obala_rep9	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/061/SRR10614161/SRR10614161_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/061/SRR10614161/SRR10614161_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/061/SRR10614161/SRR10614161_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/061/SRR10614161/SRR10614161_2.fastq.gz
SRR10614162	SRP235361	Theobroma cacao leaf metagenome	SRX7293244	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree13	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree13	1297858	leaf metagenome	Bac_T13	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786608	-	SAMN13519317	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	8768	3526089	8768	5186016	Bac_T13_R1.fastq.gz	SRR10614162.sralite	1397925	2020-06-20 10:58:06	93db85a1e3c6e6ce10a552c9c9e1e1a7	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614162/SRR10614162.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614162.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614162.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614162/SRR10614162.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9266 N 10.973 E	587m	26.41	5.3m	Simanya	Boumnyebel_rep13	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/062/SRR10614162/SRR10614162_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/062/SRR10614162/SRR10614162_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/062/SRR10614162/SRR10614162_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/062/SRR10614162/SRR10614162_2.fastq.gz
SRR10614163	SRP235361	Theobroma cacao leaf metagenome	SRX7293243	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree56	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree56	1297858	leaf metagenome	Fun_T56	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786607	-	SAMN13519360	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	23858	3634928	23858	5797227	Fun_T56_R1.fastq.gz	SRR10614163.sralite	1482367	2020-06-20 10:58:09	180ec52dec58a1586331cc6c1433b141	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614163/SRR10614163.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614163.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614163.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614163/SRR10614163.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1039 N 11.4815 E	287m	25	10.6m	Ekabita_Essele	Obala_rep8	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/063/SRR10614163/SRR10614163_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/063/SRR10614163/SRR10614163_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/063/SRR10614163/SRR10614163_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/063/SRR10614163/SRR10614163_2.fastq.gz
SRR10614164	SRP235361	Theobroma cacao leaf metagenome	SRX7293242	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree55	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree55	1297858	leaf metagenome	Fun_T55	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786606	-	SAMN13519359	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	21554	4129055	21554	6228665	Fun_T55_R1.fastq.gz	SRR10614164.sralite	1652753	2020-06-19 19:48:40	ec58c985a767b4270f78d516dcc57b83	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-7/SRR10614164/SRR10614164.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614164.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614164.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614164/SRR10614164.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1039 N 11.4815 E	287m	25	11.2m	Ekabita_Essele	Obala_rep7	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/064/SRR10614164/SRR10614164_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/064/SRR10614164/SRR10614164_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/064/SRR10614164/SRR10614164_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/064/SRR10614164/SRR10614164_2.fastq.gz
SRR10614165	SRP235361	Theobroma cacao leaf metagenome	SRX7293241	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree54	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree54	1297858	leaf metagenome	Fun_T54	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786605	-	SAMN13519358	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	103144	40036039	103144	57835500	Fun_T54_R1.fastq.gz	SRR10614165.sralite	14877060	2020-06-21 13:29:42	bff6741f8cb511b38840787aae5b29c9	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614165/SRR10614165.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614165.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614165.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614165/SRR10614165.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1039 N 11.4815 E	287m	25	9.6m	Ekabita_Essele	Obala_rep6	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/065/SRR10614165/SRR10614165_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/065/SRR10614165/SRR10614165_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/065/SRR10614165/SRR10614165_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/065/SRR10614165/SRR10614165_2.fastq.gz
SRR10614166	SRP235361	Theobroma cacao leaf metagenome	SRX7293240	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree53	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree53	1297858	leaf metagenome	Fun_T53	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786604	-	SAMN13519357	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	13470	5045661	13470	7092087	Fun_T53_R1.fastq.gz	SRR10614166.sralite	1898037	2020-06-21 13:29:28	1edf3936cdb84e73fc11d38e449f17db	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614166/SRR10614166.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614166.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614166.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614166/SRR10614166.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	4.1039 N 11.4815 E	287m	25	10.8m	Ekabita_Essele	Obala_rep5	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/066/SRR10614166/SRR10614166_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/066/SRR10614166/SRR10614166_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/066/SRR10614166/SRR10614166_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/066/SRR10614166/SRR10614166_2.fastq.gz
SRR10614167	SRP235361	Theobroma cacao leaf metagenome	SRX7293239	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree52	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree52	1297858	leaf metagenome	Fun_T52	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786603	-	SAMN13519356	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	11118	4035145	11118	5655941	Fun_T52_R1.fastq.gz	SRR10614167.sralite	1535770	2020-06-21 13:29:27	05cbc672aa4add4fbca1ee56773e5570	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-9/SRR10614167/SRR10614167.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614167.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614167.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614167/SRR10614167.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8.1m	Ekabita_Essele	Obala_rep4	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/067/SRR10614167/SRR10614167_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/067/SRR10614167/SRR10614167_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/067/SRR10614167/SRR10614167_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/067/SRR10614167/SRR10614167_2.fastq.gz
SRR10614168	SRP235361	Theobroma cacao leaf metagenome	SRX7293238	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree51	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree51	1297858	leaf metagenome	Fun_T51	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786602	-	SAMN13519355	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	32816	9201013	32816	13476954	Fun_T51_R1.fastq.gz	SRR10614168.sralite	3520659	2020-06-21 13:29:35	d5ca8fc838e5260773fc42367ccfea12	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-5/SRR10614168/SRR10614168.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614168.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614168.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614168/SRR10614168.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8.5m	Ekabita_Essele	Obala_rep3	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/068/SRR10614168/SRR10614168_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/068/SRR10614168/SRR10614168_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/068/SRR10614168/SRR10614168_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/068/SRR10614168/SRR10614168_2.fastq.gz
SRR10614169	SRP235361	Theobroma cacao leaf metagenome	SRX7293237	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree50	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree50	1297858	leaf metagenome	Fun_T50	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786601	-	SAMN13519354	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	124200	50348912	124200	71728567	Fun_T50_R1.fastq.gz	SRR10614169.sralite	18350090	2020-06-22 12:10:41	a2be5bc172a77fba9f5696e647829895	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-5/SRR10614169/SRR10614169.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614169.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614169.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614169/SRR10614169.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8m	Ekabita_Essele	Obala_rep2	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/069/SRR10614169/SRR10614169_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/069/SRR10614169/SRR10614169_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/069/SRR10614169/SRR10614169_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/069/SRR10614169/SRR10614169_2.fastq.gz
SRR10614170	SRP235361	Theobroma cacao leaf metagenome	SRX7293236	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree49	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree49	1297858	leaf metagenome	Fun_T49	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786600	-	SAMN13519353	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	26901	11193707	26901	15840700	Fun_T49_R1.fastq.gz	SRR10614170.sralite	4104428	2020-06-22 12:10:25	ddb0854d6af1cf0726e97e259ac14f8d	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614170/SRR10614170.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614170.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614170.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614170/SRR10614170.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Obala	Theobroma cacao	3.8696 N 11.456 E	292m	24.67	8.4m	Ekabita_Essele	Obala_rep1	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/070/SRR10614170/SRR10614170_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/070/SRR10614170/SRR10614170_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/070/SRR10614170/SRR10614170_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/070/SRR10614170/SRR10614170_2.fastq.gz
SRR10614171	SRP235361	Theobroma cacao leaf metagenome	SRX7293235	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree48	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree48	1297858	leaf metagenome	Fun_T48	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786599	-	SAMN13519352	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	39302	15635622	39302	22374286	Fun_T48_R1.fastq.gz	SRR10614171.sralite	5798210	2020-06-22 12:10:40	5a66a6b7c8adac2742426e2911efb168	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-4/SRR10614171/SRR10614171.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614171.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614171.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614171/SRR10614171.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4959 N 11.0784 E	425m	27.59	8.2m	Kedia	Kedia_rep8	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/071/SRR10614171/SRR10614171_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/071/SRR10614171/SRR10614171_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/071/SRR10614171/SRR10614171_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/071/SRR10614171/SRR10614171_2.fastq.gz
SRR10614172	SRP235361	Theobroma cacao leaf metagenome	SRX7293234	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree47	Fungal endophyte communities in leaves of Theobroma cacao, sample Tree47	1297858	leaf metagenome	Fun_T47	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786598	-	SAMN13519351	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	106442	42523439	106442	62337085	Fun_T47_R1.fastq.gz	SRR10614172.sralite	16050355	2020-06-22 12:10:48	a519765d637074800b178359f23a8339	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-2/SRR10614172/SRR10614172.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614172.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614172.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614172/SRR10614172.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Kedia	Theobroma cacao	4.4959 N 11.0784 E	425m	27.59	10.2m	Kedia	Kedia_rep7	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/072/SRR10614172/SRR10614172_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/072/SRR10614172/SRR10614172_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/072/SRR10614172/SRR10614172_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/072/SRR10614172/SRR10614172_2.fastq.gz
SRR10614173	SRP235361	Theobroma cacao leaf metagenome	SRX7293233	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree12	Bacterial endophyte communities in leaves of Theobroma cacao, sample Tree12	1297858	leaf metagenome	Bac_T12	AMPLICON	METAGENOMIC	PCR	PAIRED	SRS5786597	-	SAMN13519316	PRJNA594470	Illumina MiSeq	Illumina MiSeq	ILLUMINA	74073	29360816	74073	44278313	Bac_T12_R1.fastq.gz	SRR10614173.sralite	11291670	2020-06-22 12:10:38	0fa31aaa60e86b2d0b65c9a09c631b60	1	SRA Lite	Primary ETL	1	s3://sra-pub-zq-5/SRR10614173/SRR10614173.sralite.1	s3.us-east-1	aws identity	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614173.sralite.1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614173.sralite.1	worldwide	anonymous	gs://sra-pub-zq-108/SRR10614173/SRR10614173.zq.1	gs.us-east1	gcp identity	-	2014	cropland biome	cacao plantation	leaf	Cameroon: Boumnyebel	Theobroma cacao	3.9378 N 10.9756 E	376m	24.18	6.4m	Simanya	Boumnyebel_rep12	MIGS/MIMS/MIMARKS.plant-associated	-	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/073/SRR10614173/SRR10614173_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR106/073/SRR10614173/SRR10614173_2.fastq.gz	-	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/073/SRR10614173/SRR10614173_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR106/073/SRR10614173/SRR10614173_2.fastq.gz
